height,weight,label
147,80,fat
151,39,thin
153,53,normal
140,77,fat
120,43,fat
173,43,thin
184,77,normal
161,50,normal
172,65,normal
162,78,fat
200,64,thin
189,53,thin
185,37,thin
189,78,normal
181,75,normal
150,67,fat
121,62,fat
154,36,thin
195,36,thin
171,38,thin
133,54,fat
178,80,normal
124,36,normal
194,66,thin
136,35,normal
163,44,thin
191,53,thin
151,50,normal
193,75,normal
180,70,normal
179,51,thin
178,68,normal
150,53,normal
200,63,thin
136,60,fat
144,36,thin
141,57,fat
163,45,thin
130,68,fat
156,39,thin
148,70,fat
124,80,fat
123,69,fat
136,66,fat
137,57,fat
162,66,normal
183,63,normal
142,73,fat
144,70,fat
179,55,thin
166,41,thin
191,76,normal
172,63,normal
135,44,normal
186,46,thin
135,76,fat
151,48,normal
179,66,normal
164,64,normal
186,57,thin
190,36,thin
138,75,fat
170,43,thin
178,68,normal
146,79,fat
198,47,thin
160,76,fat
168,48,thin
148,64,fat
128,74,fat
156,38,thin
191,58,thin
176,42,thin
181,48,thin
183,68,normal
122,80,fat
158,58,normal
197,36,thin
155,57,normal
145,64,fat
179,79,normal
153,39,thin
183,43,thin
120,79,fat
131,49,fat
176,61,normal
190,54,thin
174,72,normal
156,38,thin
138,78,fat
144,72,fat
144,76,fat
132,71,fat
163,47,thin
184,55,thin
195,37,thin
199,78,normal
199,71,thin
139,46,normal
198,38,thin
131,56,fat
123,71,fat
181,46,thin
181,79,normal
147,70,fat
179,35,thin
122,43,fat
157,50,normal
174,79,fat
173,38,thin
169,43,thin
147,59,fat
141,69,fat
148,43,normal
148,49,normal
170,53,thin
145,37,thin
186,51,thin
126,67,fat
152,58,normal
181,35,thin
168,35,thin
184,35,thin
198,57,thin
191,62,thin
192,65,thin
163,76,fat
145,51,normal
153,40,thin
196,66,thin
155,57,normal
167,61,normal
182,69,normal
121,72,fat
192,64,thin
139,66,fat
162,75,fat
175,45,thin
164,60,normal
200,69,thin
129,50,fat
192,58,thin
161,73,fat
127,50,fat
162,38,thin
177,43,thin
151,70,fat
161,67,fat
190,52,thin
162,49,normal
186,45,thin
178,55,thin
174,41,thin
175,71,normal
126,69,fat
120,55,fat
171,35,thin
194,69,thin
123,70,fat
185,47,thin
125,52,fat
144,67,fat
126,56,fat
161,60,normal
163,53,normal
187,73,normal
200,80,normal
194,36,thin
189,51,thin
135,47,fat
173,50,thin
124,61,fat
130,56,fat
122,46,fat
175,52,thin
136,48,fat
142,67,fat
181,57,thin
182,64,normal
184,75,normal
190,80,normal
127,70,fat
162,66,normal
187,71,normal
125,75,fat
160,45,thin
147,62,fat
144,65,fat
181,50,thin
154,57,normal
183,61,thin
141,54,fat
160,40,thin
163,46,thin
176,67,normal
172,42,thin
175,78,normal
141,37,normal
130,62,fat
175,72,normal
144,49,normal
132,42,normal
167,42,thin
141,62,fat
123,51,fat
167,51,thin
182,35,thin
137,75,fat
127,37,normal
128,47,fat
153,78,fat
148,40,thin
160,75,fat
162,74,fat
182,58,thin
198,76,normal
130,61,fat
122,66,fat
155,48,normal
193,55,thin
195,78,normal
136,47,normal
169,58,normal
185,54,thin
187,73,normal
178,67,normal
143,67,fat
195,55,thin
191,36,thin
159,37,thin
123,59,fat
192,66,thin
124,45,fat
183,67,normal
186,41,thin
143,70,fat
156,62,normal
163,51,normal
149,68,fat
182,77,normal
181,45,thin
123,68,fat
141,38,normal
144,42,normal
123,56,fat
126,42,fat
165,65,normal
142,44,normal
154,35,thin
163,75,fat
142,53,fat
124,71,fat
140,78,fat
165,57,normal
141,40,normal
183,75,normal
128,39,normal
135,38,normal
185,60,thin
180,54,thin
190,50,thin
172,62,normal
130,57,fat
146,35,thin
121,76,fat
131,54,fat
193,35,thin
194,38,thin
190,80,normal
142,65,fat
129,59,fat
164,46,thin
193,47,thin
181,70,normal
141,47,normal
138,75,fat
138,68,fat
138,70,fat
121,80,fat
163,36,thin
134,71,fat
164,50,normal
148,75,fat
157,54,normal
175,73,normal
178,76,normal
169,53,normal
120,60,fat
137,70,fat
191,53,thin
145,48,normal
167,50,thin
192,50,thin
198,77,normal
137,51,fat
200,72,thin
154,76,fat
131,36,normal
161,43,thin
149,58,fat
159,66,fat
181,48,thin
131,39,normal
176,76,normal
172,78,fat
198,43,thin
121,76,fat
171,55,normal
124,66,fat
191,69,normal
148,42,normal
191,73,normal
178,39,thin
122,65,fat
130,61,fat
130,55,fat
128,56,fat
189,43,thin
130,43,normal
181,68,normal
128,40,normal
174,73,normal
122,72,fat
177,41,thin
125,52,fat
196,38,thin
142,50,normal
160,35,thin
158,40,thin
191,42,thin
142,45,normal
183,54,thin
124,74,fat
137,35,normal
131,79,fat
172,64,normal
135,66,fat
125,65,fat
187,57,thin
125,76,fat
124,59,fat
146,38,thin
147,52,normal
165,55,normal
165,44,thin
126,55,fat
125,43,fat
158,62,normal
193,38,thin
179,61,normal
181,37,thin
137,66,fat
189,79,normal
190,72,normal
161,77,fat
185,61,thin
162,77,fat
150,55,normal
139,39,normal
131,53,fat
191,64,thin
176,50,thin
131,67,fat
158,79,fat
120,46,fat
138,45,normal
198,53,thin
158,62,normal
191,67,thin
184,69,normal
142,48,normal
157,66,fat
120,40,fat
165,48,thin
194,40,thin
188,68,normal
124,60,fat
150,50,normal
183,71,normal
194,49,thin
138,55,fat
150,74,fat
151,73,fat
133,36,normal
179,65,normal
159,35,thin
121,35,normal
151,36,thin
198,67,thin
137,75,fat
150,55,normal
138,53,fat
164,64,normal
158,63,normal
177,76,normal
174,38,thin
173,49,thin
125,40,fat
151,59,fat
132,61,fat
144,39,normal
135,40,normal
150,78,fat
166,71,fat
200,57,thin
144,79,fat
140,67,fat
141,49,normal
149,75,fat
169,62,normal
156,62,normal
133,54,fat
180,38,thin
140,50,fat
139,38,normal
197,41,thin
122,60,fat
166,60,normal
124,71,fat
171,35,thin
196,79,normal
178,66,normal
192,43,thin
130,54,fat
197,64,thin
193,48,thin
169,59,normal
176,45,thin
175,42,thin
176,72,normal
131,73,fat
127,47,fat
123,47,fat
157,47,normal
123,45,fat
193,39,thin
161,73,fat
187,80,normal
160,70,fat
138,72,fat
192,38,thin
178,72,normal
152,43,normal
136,45,normal
165,67,normal
149,60,fat
190,41,thin
160,65,normal
164,41,thin
139,78,fat
169,66,normal
175,37,thin
166,50,thin
164,67,normal
174,45,thin
169,72,normal
146,68,fat
187,73,normal
197,76,normal
133,63,fat
198,71,thin
158,71,fat
131,70,fat
183,55,thin
141,49,normal
187,41,thin
196,35,thin
163,73,fat
139,54,fat
127,45,fat
187,76,normal
182,70,normal
163,52,normal
142,51,normal
170,64,normal
168,67,normal
188,39,thin
124,79,fat
159,44,thin
197,62,thin
131,63,fat
126,75,fat
148,70,fat
138,76,fat
193,55,thin
124,66,fat
142,52,fat
131,51,fat
120,56,fat
144,57,fat
160,41,thin
170,64,normal
166,64,normal
185,75,normal
147,63,fat
174,78,fat
124,63,fat
192,61,thin
167,51,thin
183,40,thin
180,68,normal
178,56,thin
186,64,thin
185,68,normal
153,35,thin
126,65,fat
165,39,thin
161,57,normal
171,58,normal
125,52,fat
156,55,normal
183,56,thin
182,52,thin
134,77,fat
165,77,fat
140,63,fat
164,39,thin
129,53,fat
169,69,normal
192,42,thin
159,72,fat
152,42,thin
195,76,normal
178,54,thin
153,50,normal
189,65,thin
192,72,normal
159,69,fat
132,62,fat
179,54,thin
130,80,fat
164,67,normal
160,47,thin
130,75,fat
154,79,fat
129,39,normal
172,45,thin
190,47,thin
195,35,thin
175,37,thin
129,61,fat
177,61,normal
177,35,thin
151,61,fat
122,57,fat
131,41,normal
152,42,thin
123,41,fat
188,36,thin
141,61,fat
189,61,thin
126,45,fat
189,44,thin
153,63,fat
147,44,normal
126,78,fat
174,43,thin
163,57,normal
157,66,fat
194,46,thin
131,66,fat
153,75,fat
185,65,normal
191,70,normal
189,50,thin
180,55,thin
172,53,thin
162,43,thin
169,68,normal
120,72,fat
163,53,normal
171,78,fat
158,56,normal
193,59,thin
170,76,fat
173,44,thin
144,66,fat
192,51,thin
167,68,normal
190,57,thin
164,38,thin
152,39,thin
133,49,fat
162,40,thin
158,39,thin
129,40,normal
167,48,thin
120,76,fat
129,44,fat
124,52,fat
145,57,fat
130,37,normal
191,61,thin
197,41,thin
162,73,fat
141,38,normal
160,44,thin
173,38,thin
188,35,thin
193,56,thin
163,72,fat
158,62,normal
194,40,thin
182,44,thin
179,42,thin
192,55,thin
197,54,thin
137,48,fat
148,59,fat
179,67,normal
164,49,thin
146,54,normal
195,49,thin
198,58,thin
195,50,thin
146,61,fat
167,66,normal
139,67,fat
131,60,fat
157,39,thin
198,76,normal
199,35,thin
161,55,normal
147,60,fat
194,74,normal
141,79,fat
176,47,thin
128,73,fat
194,44,thin
132,78,fat
135,78,fat
166,63,normal
142,50,normal
160,79,fat
138,47,normal
161,55,normal
120,63,fat
177,72,normal
174,55,thin
134,67,fat
150,58,fat
199,71,thin
170,41,thin
120,61,fat
160,50,normal
159,74,fat
159,56,normal
165,52,normal
187,70,normal
183,75,normal
138,66,fat
145,51,normal
136,71,fat
150,74,fat
143,62,fat
135,79,fat
175,75,normal
157,66,fat
196,75,normal
135,66,fat
130,58,fat
165,45,thin
192,66,thin
163,65,normal
162,45,thin
122,44,fat
167,48,thin
193,80,normal
176,45,thin
157,53,normal
198,48,thin
144,45,normal
157,60,normal
138,72,fat
179,45,thin
154,73,fat
123,52,fat
157,75,fat
178,55,thin
131,44,fat
138,51,fat
128,74,fat
171,58,normal
120,63,fat
191,58,thin
189,54,thin
195,78,normal
166,75,fat
180,61,normal
200,67,thin
188,42,thin
167,38,thin
126,38,normal
170,73,normal
188,53,thin
156,53,normal
149,58,fat
169,77,fat
128,48,fat
169,45,thin
173,38,thin
190,48,thin
167,72,fat
134,65,fat
143,35,thin
196,65,thin
174,76,normal
158,35,thin
179,48,thin
134,77,fat
170,71,normal
174,40,thin
174,74,normal
124,62,fat
191,54,thin
194,63,thin
142,64,fat
134,35,normal
136,47,normal
141,37,normal
140,47,normal
182,59,thin
162,46,thin
195,55,thin
152,48,normal
178,69,normal
191,47,thin
140,38,normal
154,63,fat
140,60,fat
143,44,normal
187,71,normal
195,39,thin
167,64,normal
164,70,fat
155,59,normal
164,35,thin
143,49,normal
179,61,normal
126,73,fat
130,51,fat
197,67,thin
120,64,fat
121,43,fat
128,65,fat
134,63,fat
136,65,fat
170,66,normal
154,62,fat
121,45,fat
151,63,fat
176,36,thin
170,45,thin
126,57,fat
157,53,normal
161,78,fat
123,64,fat
181,51,thin
197,49,thin
156,72,fat
134,53,fat
128,43,fat
143,42,normal
197,74,normal
125,59,fat
122,71,fat
150,37,thin
183,54,thin
160,66,fat
161,35,thin
132,57,fat
191,58,thin
200,68,thin
179,56,thin
160,64,normal
188,57,thin
194,48,thin
127,48,fat
139,70,fat
192,73,normal
156,52,normal
134,68,fat
190,78,normal
124,58,fat
157,56,normal
127,46,fat
197,80,normal
163,73,fat
141,73,fat
143,48,normal
171,46,thin
164,60,normal
171,37,thin
164,48,thin
198,72,thin
141,58,fat
128,57,fat
195,48,thin
160,72,fat
172,41,thin
134,42,normal
121,48,fat
147,76,fat
155,70,fat
141,74,fat
144,67,fat
142,57,fat
144,47,normal
193,42,thin
125,39,normal
196,41,thin
184,37,thin
134,54,fat
152,42,thin
123,62,fat
141,49,normal
127,72,fat
137,37,normal
179,35,thin
167,40,thin
199,39,thin
183,66,normal
130,79,fat
148,50,normal
198,36,thin
199,74,normal
167,59,normal
181,54,thin
162,41,thin
134,54,fat
190,51,thin
153,58,normal
156,65,fat
148,53,normal
178,75,normal
123,46,fat
192,48,thin
160,70,fat
177,78,normal
159,37,thin
172,70,normal
156,46,normal
157,70,fat
141,66,fat
164,36,thin
151,51,normal
149,67,fat
132,57,fat
136,42,normal
147,79,fat
150,65,fat
140,79,fat
160,36,thin
156,56,normal
171,48,thin
174,68,normal
140,45,normal
178,65,normal
133,44,normal
131,75,fat
178,78,normal
142,75,fat
162,51,normal
142,61,fat
136,60,fat
194,72,normal
200,53,thin
171,45,thin
168,39,thin
125,37,normal
198,38,thin
151,54,normal
151,77,fat
127,78,fat
174,52,thin
168,64,normal
150,47,normal
188,75,normal
143,42,normal
142,35,thin
139,68,fat
136,66,fat
130,57,fat
189,44,thin
121,64,fat
139,75,fat
189,48,thin
138,73,fat
162,61,normal
184,38,thin
188,47,thin
189,52,thin
133,62,fat
189,36,thin
182,63,normal
159,72,fat
178,78,normal
139,68,fat
146,57,fat
197,57,thin
131,63,fat
129,43,fat
153,71,fat
167,53,normal
176,41,thin
132,57,fat
151,37,thin
122,53,fat
181,50,thin
177,53,thin
121,77,fat
137,72,fat
159,51,normal
172,56,normal
191,58,thin
194,72,normal
198,39,thin
166,42,thin
123,69,fat
200,43,thin
169,77,fat
151,77,fat
155,38,thin
179,48,thin
142,75,fat
146,46,normal
143,72,fat
193,42,thin
182,38,thin
182,45,thin
188,74,normal
132,78,fat
168,68,normal
181,65,normal
182,53,thin
149,77,fat
191,71,normal
188,49,thin
152,54,normal
140,67,fat
188,60,thin
154,55,normal
154,80,fat
165,79,fat
198,64,thin
151,78,fat
142,53,fat
144,66,fat
157,55,normal
127,70,fat
187,61,thin
187,79,normal
167,50,thin
133,52,fat
125,63,fat
180,74,normal
193,48,thin
199,67,thin
200,68,thin
186,68,normal
185,78,normal
149,47,normal
178,73,normal
139,58,fat
197,51,thin
130,78,fat
189,45,thin
129,71,fat
173,69,normal
151,45,normal
151,61,fat
137,73,fat
152,37,thin
167,65,normal
161,57,normal
169,66,normal
167,68,normal
160,69,fat
197,50,thin
155,39,thin
186,61,thin
178,80,normal
176,73,normal
184,46,thin
165,46,thin
163,46,thin
197,39,thin
169,70,normal
178,60,normal
173,54,thin
127,47,fat
195,56,thin
153,39,thin
168,73,fat
195,62,thin
161,61,normal
171,59,normal
128,59,fat
147,58,fat
175,52,thin
180,40,thin
199,39,thin
136,69,fat
194,75,normal
122,56,fat
145,64,fat
194,49,thin
180,54,thin
162,37,thin
124,37,normal
179,59,thin
177,42,thin
138,50,fat
145,43,normal
168,52,thin
128,61,fat
165,66,normal
130,53,fat
199,53,thin
129,46,fat
138,56,fat
120,37,fat
139,75,fat
164,72,fat
197,73,normal
135,37,normal
159,40,thin
166,69,normal
127,69,fat
198,38,thin
149,63,fat
194,39,thin
198,78,normal
159,45,thin
164,57,normal
196,76,normal
139,76,fat
132,78,fat
186,69,normal
185,36,thin
164,57,normal
154,71,fat
124,41,fat
151,61,fat
160,56,normal
157,35,thin
169,41,thin
137,69,fat
155,52,normal
152,51,normal
135,71,fat
135,45,normal
158,69,fat
181,58,thin
147,52,normal
143,56,fat
174,79,fat
128,49,fat
171,60,normal
128,79,fat
130,62,fat
151,59,fat
192,64,thin
140,67,fat
195,71,normal
177,58,normal
165,45,thin
192,53,thin
184,77,normal
125,53,fat
155,40,thin
139,73,fat
176,71,normal
120,73,fat
153,47,normal
174,80,fat
168,48,thin
178,69,normal
159,37,thin
197,60,thin
180,61,normal
128,77,fat
154,75,fat
123,46,fat
126,54,fat
144,80,fat
151,71,fat
168,52,thin
155,36,thin
178,52,thin
181,50,thin
176,41,thin
126,42,fat
184,64,normal
176,38,thin
153,37,thin
158,36,thin
188,61,thin
144,47,normal
191,57,thin
151,64,fat
140,39,normal
197,77,normal
158,60,normal
132,76,fat
127,36,normal
160,70,fat
154,50,normal
189,54,thin
182,49,thin
153,58,normal
129,68,fat
166,51,normal
133,74,fat
145,56,fat
188,40,thin
141,60,fat
195,41,thin
194,39,thin
156,77,fat
186,53,thin
170,63,normal
177,56,thin
156,75,fat
121,70,fat
170,64,normal
186,52,thin
124,35,normal
165,58,normal
147,78,fat
176,77,normal
125,63,fat
189,38,thin
166,65,normal
197,67,thin
152,69,fat
171,70,normal
169,76,fat
147,42,normal
176,43,thin
180,58,thin
178,59,normal
186,49,thin
141,41,normal
163,64,normal
160,42,thin
184,39,thin
122,46,fat
147,41,normal
198,51,thin
133,65,fat
142,49,normal
161,59,normal
190,64,thin
179,36,thin
175,58,normal
193,49,thin
137,65,fat
164,35,thin
131,70,fat
166,73,fat
143,54,fat
185,49,thin
158,37,thin
170,53,thin
137,42,normal
197,77,normal
170,46,thin
124,60,fat
133,40,normal
175,50,thin
173,77,fat
197,43,thin
189,77,normal
177,73,normal
197,38,thin
135,59,fat
177,59,normal
138,74,fat
193,75,normal
185,41,thin
148,51,normal
166,79,fat
136,63,fat
194,37,thin
160,73,fat
134,37,normal
172,47,thin
126,68,fat
142,51,normal
188,75,normal
121,59,fat
155,60,normal
192,68,thin
121,53,fat
171,41,thin
152,44,normal
124,57,fat
158,62,normal
176,42,thin
199,48,thin
200,42,thin
180,66,normal
179,70,normal
139,80,fat
185,35,thin
143,75,fat
127,56,fat
185,45,thin
124,72,fat
176,40,thin
195,53,thin
176,66,normal
155,39,thin
197,74,normal
166,62,normal
141,64,fat
169,51,thin
145,80,fat
143,60,fat
184,38,thin
179,72,normal
193,78,normal
120,38,fat
134,44,normal
142,71,fat
123,72,fat
129,44,fat
163,61,normal
179,72,normal
125,65,fat
128,48,fat
165,59,normal
195,52,thin
185,41,thin
169,55,normal
135,77,fat
125,57,fat
127,40,normal
127,78,fat
160,43,thin
195,38,thin
183,66,normal
195,68,thin
155,38,thin
126,49,fat
181,55,thin
182,50,thin
166,67,normal
133,65,fat
121,68,fat
149,71,fat
141,47,normal
155,60,normal
190,45,thin
171,80,fat
192,69,normal
189,68,normal
130,46,fat
184,78,normal
156,52,normal
158,57,normal
157,44,thin
145,78,fat
135,45,normal
169,48,thin
175,78,normal
143,64,fat
134,37,normal
193,57,thin
190,58,thin
167,49,thin
135,37,normal
176,60,normal
156,80,fat
187,49,thin
189,55,thin
156,73,fat
200,62,thin
141,45,normal
176,50,thin
181,60,thin
143,78,fat
177,40,thin
137,50,fat
157,73,fat
121,36,normal
125,69,fat
122,49,fat
153,55,normal
180,47,thin
154,41,thin
158,48,normal
164,63,normal
189,76,normal
198,69,thin
161,65,normal
158,70,fat
145,42,normal
161,75,fat
126,74,fat
198,41,thin
160,68,fat
123,37,normal
150,55,normal
142,35,thin
132,70,fat
131,57,fat
153,42,thin
193,36,thin
183,76,normal
172,72,normal
197,49,thin
152,78,fat
133,55,fat
167,73,fat
191,53,thin
181,75,normal
152,48,normal
196,76,normal
192,44,thin
165,51,normal
183,53,thin
122,40,fat
177,50,thin
156,47,normal
177,69,normal
133,43,normal
136,40,normal
169,55,normal
124,54,fat
132,58,fat
129,64,fat
181,59,thin
188,68,normal
124,67,fat
147,68,fat
172,78,fat
143,73,fat
187,78,normal
176,50,thin
186,66,normal
184,35,thin
176,35,thin
166,67,normal
193,60,thin
194,44,thin
172,37,thin
199,39,thin
121,58,fat
135,37,normal
184,68,normal
135,37,normal
157,56,normal
132,56,fat
126,54,fat
187,74,normal
173,73,normal
172,57,normal
171,35,thin
159,51,normal
134,74,fat
171,69,normal
169,59,normal
197,52,thin
126,37,normal
190,75,normal
184,61,thin
185,61,thin
190,77,normal
161,71,fat
154,38,thin
132,52,fat
137,57,fat
180,36,thin
188,40,thin
180,70,normal
172,48,thin
142,75,fat
197,44,thin
195,71,normal
134,50,fat
170,63,normal
173,61,normal
127,77,fat
166,69,normal
134,46,fat
124,60,fat
128,66,fat
171,67,normal
169,80,fat
145,36,thin
146,39,thin
126,48,fat
143,79,fat
168,71,normal
174,49,thin
185,47,thin
172,78,fat
170,48,thin
153,44,normal
174,59,normal
130,67,fat
193,80,normal
131,75,fat
120,51,fat
140,48,normal
152,35,thin
120,37,fat
130,60,fat
189,60,thin
175,53,thin
137,50,fat
176,37,thin
165,77,fat
129,62,fat
181,48,thin
138,76,fat
139,78,fat
124,46,fat
160,43,thin
174,39,thin
178,37,thin
175,49,thin
193,79,normal
123,73,fat
148,42,normal
125,70,fat
188,41,thin
128,43,fat
173,49,thin
164,40,thin
144,75,fat
154,37,thin
192,72,normal
186,43,thin
140,59,fat
158,45,thin
133,51,fat
136,36,normal
155,42,thin
120,41,fat
190,45,thin
147,80,fat
156,76,fat
147,63,fat
183,42,thin
129,78,fat
160,70,fat
169,56,normal
157,36,thin
131,64,fat
126,72,fat
136,44,normal
196,53,thin
133,55,fat
130,56,fat
165,55,normal
192,46,thin
183,45,thin
184,58,thin
136,37,normal
194,53,thin
124,68,fat
139,52,fat
151,47,normal
130,78,fat
158,57,normal
195,59,thin
137,41,normal
173,35,thin
200,47,thin
129,52,fat
124,44,fat
182,47,thin
199,49,thin
146,74,fat
198,35,thin
179,58,thin
152,66,fat
180,72,normal
182,44,thin
149,49,normal
194,65,thin
171,38,thin
166,62,normal
131,67,fat
187,72,normal
180,35,thin
136,69,fat
158,41,thin
163,36,thin
120,76,fat
125,60,fat
133,80,fat
125,66,fat
172,52,thin
179,64,normal
175,59,normal
159,72,fat
171,37,thin
142,47,normal
170,40,thin
126,64,fat
134,58,fat
172,49,thin
198,37,thin
187,67,normal
191,75,normal
189,56,thin
199,75,normal
131,55,fat
172,64,normal
171,74,normal
181,50,thin
180,45,thin
140,52,fat
162,72,fat
134,65,fat
172,79,fat
200,36,thin
200,58,thin
132,57,fat
147,74,fat
139,51,fat
153,61,fat
144,71,fat
139,40,normal
151,62,fat
133,59,fat
139,64,fat
185,43,thin
178,40,thin
128,44,fat
188,79,normal
157,49,normal
156,37,thin
186,61,thin
198,39,thin
189,52,thin
186,70,normal
180,45,thin
149,61,fat
148,47,normal
162,71,fat
163,41,thin
190,41,thin
189,72,normal
170,44,thin
133,38,normal
141,67,fat
129,59,fat
120,70,fat
149,53,normal
148,57,fat
166,76,fat
132,64,fat
179,45,thin
175,47,thin
184,41,thin
177,65,normal
187,64,thin
162,51,normal
178,79,normal
184,56,thin
151,48,normal
128,49,fat
181,72,normal
196,65,thin
127,38,normal
124,77,fat
179,75,normal
144,53,fat
200,78,normal
151,43,normal
149,53,normal
140,59,fat
142,76,fat
152,51,normal
165,59,normal
161,75,fat
136,59,fat
137,63,fat
133,40,normal
142,65,fat
178,79,normal
131,46,fat
122,43,fat
190,45,thin
186,50,thin
186,66,normal
188,67,normal
120,66,fat
186,61,thin
132,54,fat
185,48,thin
134,61,fat
129,46,fat
160,51,normal
199,72,thin
160,71,fat
121,79,fat
122,75,fat
156,68,fat
137,62,fat
194,48,thin
190,56,thin
140,60,fat
199,38,thin
168,61,normal
170,79,fat
171,48,thin
173,59,normal
150,39,thin
136,51,fat
152,69,fat
154,57,normal
131,54,fat
134,78,fat
150,69,fat
167,35,thin
135,35,normal
198,67,thin
155,79,fat
132,39,normal
152,43,normal
155,54,normal
178,43,thin
191,69,normal
136,69,fat
143,44,normal
194,41,thin
128,46,fat
157,57,normal
159,72,fat
159,66,fat
167,67,normal
160,47,thin
184,41,thin
161,69,fat
123,50,fat
125,37,normal
199,55,thin
150,50,normal
121,74,fat
134,77,fat
140,45,normal
137,49,fat
156,78,fat
132,37,normal
125,40,fat
130,62,fat
137,46,normal
136,75,fat
145,53,normal
163,43,thin
145,62,fat
135,53,fat
173,59,normal
169,47,thin
140,42,normal
147,71,fat
168,42,thin
142,77,fat
139,72,fat
144,46,normal
156,68,fat
189,74,normal
120,39,fat
191,64,thin
148,76,fat
166,45,thin
139,55,fat
179,45,thin
200,68,thin
187,46,thin
123,52,fat
188,50,thin
129,52,fat
166,72,fat
185,75,normal
170,40,thin
177,66,normal
121,73,fat
196,60,thin
156,58,normal
130,64,fat
136,74,fat
168,38,thin
191,39,thin
166,68,normal
136,54,fat
191,38,thin
138,68,fat
145,58,fat
197,75,normal
129,62,fat
186,77,normal
180,80,normal
125,51,fat
193,57,thin
174,53,thin
189,79,normal
172,76,fat
186,43,thin
191,61,thin
136,43,normal
197,52,thin
123,71,fat
167,46,thin
189,64,thin
148,69,fat
159,35,thin
164,47,thin
150,49,normal
183,37,thin
146,42,normal
121,74,fat
167,51,thin
154,47,normal
167,40,thin
197,49,thin
172,73,normal
134,61,fat
163,37,thin
124,37,normal
169,35,thin
143,70,fat
129,75,fat
162,63,normal
178,72,normal
173,74,normal
179,52,thin
189,62,thin
151,60,fat
146,39,thin
159,77,fat
138,75,fat
141,68,fat
151,61,fat
129,57,fat
143,56,fat
150,69,fat
165,74,fat
178,68,normal
159,69,fat
149,51,normal
179,56,thin
155,77,fat
145,63,fat
130,49,fat
144,43,normal
180,65,normal
153,74,fat
146,44,normal
178,70,normal
158,60,normal
151,36,thin
167,50,thin
189,64,thin
187,36,thin
200,69,thin
170,78,fat
157,47,normal
123,57,fat
171,46,thin
141,61,fat
137,79,fat
146,49,normal
146,79,fat
173,79,fat
121,44,fat
145,66,fat
196,41,thin
160,54,normal
198,64,thin
132,79,fat
127,78,fat
134,45,normal
143,66,fat
122,76,fat
194,60,thin
153,57,normal
120,76,fat
140,46,normal
130,68,fat
164,67,normal
197,72,normal
165,67,normal
155,59,normal
120,70,fat
195,67,thin
172,77,fat
200,41,thin
158,55,normal
127,59,fat
177,74,normal
177,61,normal
196,76,normal
165,36,thin
124,38,normal
168,45,thin
167,60,normal
156,43,thin
123,47,fat
191,78,normal
153,61,fat
183,60,thin
134,35,normal
197,58,thin
148,56,fat
199,80,normal
136,55,fat
134,45,normal
138,42,normal
144,74,fat
160,75,fat
153,42,thin
198,77,normal
186,46,thin
157,38,thin
184,76,normal
157,72,fat
163,74,fat
147,60,fat
137,58,fat
122,73,fat
182,52,thin
182,44,thin
171,49,thin
181,36,thin
173,70,normal
176,55,thin
179,48,thin
121,63,fat
194,63,thin
200,48,thin
196,51,thin
145,54,fat
132,55,fat
177,76,normal
179,74,normal
135,76,fat
122,65,fat
125,57,fat
132,39,normal
170,68,normal
128,42,fat
155,67,fat
188,72,normal
124,45,fat
121,46,fat
150,48,normal
152,39,thin
144,50,normal
165,65,normal
176,80,fat
149,46,normal
152,51,normal
131,55,fat
199,45,thin
199,53,thin
160,64,normal
176,54,thin
181,51,thin
174,59,normal
180,74,normal
168,67,normal
125,77,fat
133,36,normal
142,36,thin
145,42,normal
169,63,normal
181,35,thin
139,64,fat
141,45,normal
162,52,normal
126,73,fat
150,59,fat
134,53,fat
177,74,normal
199,44,thin
140,46,normal
126,75,fat
132,67,fat
177,46,thin
198,41,thin
190,49,thin
181,55,thin
130,47,fat
131,35,normal
147,69,fat
179,37,thin
151,56,normal
191,42,thin
199,76,normal
144,39,normal
138,42,normal
156,56,normal
161,80,fat
121,71,fat
127,41,normal
141,71,fat
143,64,fat
129,45,fat
188,73,normal
148,46,normal
169,72,normal
167,58,normal
126,57,fat
161,61,normal
172,40,thin
160,37,thin
174,69,normal
151,54,normal
198,45,thin
146,73,fat
181,53,thin
143,42,normal
132,56,fat
142,78,fat
158,59,normal
143,71,fat
151,62,fat
140,71,fat
180,65,normal
131,72,fat
127,67,fat
146,50,normal
144,39,normal
192,42,thin
125,54,fat
170,73,normal
151,63,fat
133,37,normal
189,58,thin
141,39,normal
183,50,thin
165,39,thin
127,45,fat
142,55,fat
177,69,normal
160,76,fat
145,74,fat
196,37,thin
177,75,normal
155,38,thin
181,75,normal
186,52,thin
130,59,fat
190,72,normal
147,64,fat
139,59,fat
187,73,normal
178,35,thin
199,56,thin
134,55,fat
130,80,fat
169,65,normal
136,46,normal
157,43,thin
150,73,fat
122,59,fat
131,69,fat
186,60,thin
193,35,thin
193,52,thin
141,55,fat
138,56,fat
156,42,thin
131,65,fat
158,78,fat
150,72,fat
138,78,fat
125,46,fat
138,52,fat
136,64,fat
176,67,normal
121,41,fat
195,60,thin
153,62,fat
121,68,fat
193,45,thin
133,60,fat
131,41,normal
140,51,fat
199,79,normal
142,65,fat
157,67,fat
151,42,thin
162,71,fat
147,70,fat
190,69,normal
189,75,normal
144,41,normal
141,79,fat
143,39,normal
139,67,fat
172,47,thin
